perSquarePrice,square,orientation,houseUrl,floor,houseType,xiaoqu,totalPrice,buildInfo,houseArea
76945,136.46平,朝南北,http://sh.lianjia.com/ershoufang/sh4563354.html,高区/11层,3室2厅,碧云新天地（一期）,1050万,2002年建,浦东金桥
41548,52.95平,,http://sh.lianjia.com/ershoufang/sh4542234.html,低区/13层,1室1厅,新凯城玉兰苑,220万,2012年建,松江泗泾
55758,60.08平,朝南,http://sh.lianjia.com/ershoufang/sh4537927.html,高区/6层,2室1厅,市光四村,335万,1990年建,杨浦中原
37381,102.19平,朝南,http://sh.lianjia.com/ershoufang/sh4527353.html,中区/6层,3室1厅,金星小区,382万,1994年建,浦东川沙
67374,59.37平,朝南,http://sh.lianjia.com/ershoufang/sh4502092.html,低区/15层,1室1厅,高弘家苑,400万,2011年建,浦东金桥
54067,38.84平,朝南,http://sh.lianjia.com/ershoufang/sh4496112.html,高区/6层,1室1厅,梧柏小区,210万,1995年建,闵行航华
54533,58.68平,朝南北,http://sh.lianjia.com/ershoufang/sh4485100.html,高区/6层,2室1厅,长海一村,320万,1995年建,杨浦中原
68986,33.34平,朝南,http://sh.lianjia.com/ershoufang/sh4476781.html,中区/4层,1室0厅,德州二村,230万,1984年建,浦东世博
97529,76.9平,朝南北,http://sh.lianjia.com/ershoufang/sh4457442.html,中区/6层,3室1厅,羽北小区,750万,1994年建,浦东洋泾
66983,113.46平,朝南北,http://sh.lianjia.com/ershoufang/sh4434225.html,中区/6层,3室2厅,控江二村,760万,1999年建,杨浦控江路
61117,124.35平,朝南北,http://sh.lianjia.com/ershoufang/sh4430029.html,高区/12层,3室2厅,绿洲康城亲水湾（东区）,760万,2010年建,浦东御桥
84838,127.3平,朝南北,http://sh.lianjia.com/ershoufang/sh4410757.html,高区/33层,3室2厅,明珠家园（黄浦）,1080万,2004年建,黄浦蓬莱公园
92946,91.45平,朝南,http://sh.lianjia.com/ershoufang/sh4389536.html,中区/20层,2室2厅,合生时代锦苑（公寓）,850万,2015年建,浦东三林
65997,69.7平,朝东南,http://sh.lianjia.com/ershoufang/sh4275793.html,低区/7层,2室1厅,三宝花苑,460万,1993年建,闸北西藏北路
69742,37.71平,朝南北,http://sh.lianjia.com/ershoufang/sh4559931.html,高区/6层,1室1厅,安东小区,263万,1987年建,长宁新华路
47177,63.59平,朝南,http://sh.lianjia.com/ershoufang/sh4559092.html,中区/6层,2室1厅,富特四村,300万,1993年建,浦东外高桥
41250,98.18平,朝南北,http://sh.lianjia.com/ershoufang/sh4558063.html,低区/6层,2室2厅,锦悦苑,405万,2000年建,浦东外高桥
61781,34.8平,朝南,http://sh.lianjia.com/ershoufang/sh4557868.html,高区/6层,1室0厅,安临小区,215万,1994年建,浦东三林
86301,94.9平,朝西南,http://sh.lianjia.com/ershoufang/sh4557520.html,高区/33层,2室2厅,新家坡园景苑,819万,1999年建,黄浦五里桥
119825,45.9平,朝南,http://sh.lianjia.com/ershoufang/sh4556154.html,中区/3层,2室0厅,太平花园,550万,,静安南京西路
126506,41.5平,朝南,http://sh.lianjia.com/ershoufang/sh4556153.html,高区/3层,2室0厅,太平花园,525万,,静安南京西路
46872,110.94平,朝南北,http://sh.lianjia.com/ershoufang/sh4555678.html,低区/11层,2室2厅,怡心苑,520万,2005年建,浦东外高桥
68112,52.12平,朝南,http://sh.lianjia.com/ershoufang/sh4554474.html,中区/6层,2室1厅,曹杨五村（梅花园）,355万,1985年建,普陀曹杨
119924,143.09平,朝南,http://sh.lianjia.com/ershoufang/sh4554250.html,高区/28层,3室2厅,襄阳公寓,1716万,2006年建,徐汇建国西路
56659,75.01平,朝南北,http://sh.lianjia.com/ershoufang/sh4553675.html,高区/6层,2室2厅,浦发绿城,425万,2004年建,浦东三林
93672,52.31平,朝南,http://sh.lianjia.com/ershoufang/sh4553005.html,低区/11层,1室1厅,万邦都市花园,490万,2004年建,浦东北蔡
91619,103.69平,朝南北,http://sh.lianjia.com/ershoufang/sh4552360.html,高区/18层,2室2厅,宇泰景苑,950万,2003年建,虹口临平路
72956,80.87平,朝南,http://sh.lianjia.com/ershoufang/sh4552336.html,低区/20层,2室1厅,怡桂苑,590万,1999年建,徐汇田林
56018,66.05平,朝南,http://sh.lianjia.com/ershoufang/sh4551996.html,中区/17层,2室1厅,纺平大楼小区,370万,1987年建,杨浦周家嘴路
94939,117.97平,朝南北,http://sh.lianjia.com/ershoufang/sh4551786.html,低区/28层,2室2厅,黄浦华庭,1120万,2010年建,黄浦蓬莱公园
76654,123.28平,朝南北,http://sh.lianjia.com/ershoufang/sh4551361.html,低区/12层,3室2厅,上青佳园,945万,2001年建,普陀长寿路
51742,55.08平,朝南北,http://sh.lianjia.com/ershoufang/sh4551108.html,低区/6层,2室1厅,保德公寓,285万,1996年建,闸北彭浦
60875,42.71平,朝南,http://sh.lianjia.com/ershoufang/sh4550626.html,中区/6层,1室1厅,金杨新村三街坊,260万,1995年建,浦东金杨
71126,68.61平,朝西南,http://sh.lianjia.com/ershoufang/sh4550591.html,高区/22层,2室1厅,东沙小区,488万,1993年建,普陀武宁
35938,87.65平,朝南,http://sh.lianjia.com/ershoufang/sh4571166.html,中区/25层,2室2厅,新城悠活城,315万,2011年建,嘉定菊园新区
51020,65.66平,朝南北,http://sh.lianjia.com/ershoufang/sh4568644.html,低区/6层,2室1厅,平阳三村,335万,1995年建,闵行古美
60341,114.35平,朝南,http://sh.lianjia.com/ershoufang/sh4565916.html,中区/6层,3室2厅,盛源公寓,690万,2003年建,浦东三林
57351,76.72平,朝南,http://sh.lianjia.com/ershoufang/sh4562708.html,高区/6层,2室1厅,西郊公寓龙柏一村北区,440万,1999年建,闵行龙柏
51717,145.02平,朝南,http://sh.lianjia.com/ershoufang/sh4549692.html,高区/12层,3室2厅,新梅广场,750万,2000年建,闵行古美
44444,42.75平,朝南,http://sh.lianjia.com/ershoufang/sh4549624.html,高区/6层,1室1厅,桃浦五村杜鹃苑,190万,1994年建,普陀桃浦
65407,108.55平,朝南北,http://sh.lianjia.com/ershoufang/sh4547576.html,低区/27层,2室1厅,越秀苑,710万,2000年建,闸北不夜城
76190,105.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4547104.html,中区/11层,2室2厅,碧云新天地（一期）,800万,2002年建,浦东金桥
58382,150.73平,朝南,http://sh.lianjia.com/ershoufang/sh4542483.html,中区/28层,2室2厅,欣安大厦,880万,1996年建,静安静安寺
88305,79.27平,朝南,http://sh.lianjia.com/ershoufang/sh4542228.html,低区/24层,1室2厅,中山公寓,700万,2002年建,长宁中山公园
49093,138.51平,朝南北,http://sh.lianjia.com/ershoufang/sh4540361.html,低区/12层,3室2厅,新梅广场,680万,2000年建,闵行古美
68980,44.65平,朝南,http://sh.lianjia.com/ershoufang/sh4539192.html,高区/6层,2室0厅,西南小区,308万,1979年建,虹口曲阳
40899,48.9平,朝南,http://sh.lianjia.com/ershoufang/sh4538415.html,高区/6层,1室1厅,沧源小区,200万,1995年建,闵行老闵行
56935,72.89平,朝南,http://sh.lianjia.com/ershoufang/sh4535942.html,中区/6层,2室1厅,大华一村,415万,1995年建,宝山大华
56420,95.71平,朝南,http://sh.lianjia.com/ershoufang/sh4535909.html,高区/25层,2室1厅,浣纱五村,540万,1997年建,杨浦黄兴公园
55050,99.0平,朝西南,http://sh.lianjia.com/ershoufang/sh4532852.html,中区/28层,2室2厅,华利公寓,545万,1995年建,徐汇田林
57966,127.66平,,http://sh.lianjia.com/ershoufang/sh4531441.html,低区/11层,3室2厅,宜嘉苑,740万,2003年建,浦东高行
58943,49.2平,朝南,http://sh.lianjia.com/ershoufang/sh4529995.html,中区/6层,1室1厅,静安新城（一区）,290万,1998年建,闵行静安新城
70967,124.0平,朝南,http://sh.lianjia.com/ershoufang/sh4510828.html,低区/33层,2室2厅,新湖明珠城,880万,,普陀武宁
80362,70.68平,,http://sh.lianjia.com/ershoufang/sh4508747.html,中区/13层,1室2厅,宜嘉坊,568万,2007年建,长宁北新泾
100276,264.27平,朝南北,http://sh.lianjia.com/ershoufang/sh4571801.html,中区/26层,3室2厅,兆丰帝景苑,2650万,2004年建,徐汇徐家汇
120192,49.92平,朝南,http://sh.lianjia.com/ershoufang/sh4571376.html,高区/25层,2室0厅,四和花园,600万,1994年建,静安曹家渡
56827,64.23平,朝南北,http://sh.lianjia.com/ershoufang/sh4570985.html,中区/6层,2室1厅,工农四村五街坊,365万,1997年建,杨浦中原
66902,39.61平,朝南北,http://sh.lianjia.com/ershoufang/sh4570973.html,低区/6层,2室0厅,广中扩大小区,265万,1989年建,虹口凉城
61624,59.23平,,http://sh.lianjia.com/ershoufang/sh4570922.html,低区/6层,2室1厅,工农三村,365万,1991年建,杨浦中原
57151,68.24平,朝南,http://sh.lianjia.com/ershoufang/sh4570812.html,高区/6层,2室1厅,金杨七街坊,390万,1995年建,浦东金杨
91149,34.01平,朝南,http://sh.lianjia.com/ershoufang/sh4570393.html,高区/6层,1室1厅,田林十四村,310万,1987年建,徐汇田林
86639,180.98平,朝南北,http://sh.lianjia.com/ershoufang/sh4570161.html,高区/27层,3室2厅,浦江名邸,1568万,2004年建,虹口临平路
61426,63.49平,朝南北,http://sh.lianjia.com/ershoufang/sh4569803.html,中区/6层,2室2厅,工农三村,390万,1991年建,杨浦中原
67678,56.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4568949.html,低区/6层,2室1厅,新泾五村,379万,1994年建,长宁北新泾
62969,49.23平,朝南,http://sh.lianjia.com/ershoufang/sh4568474.html,高区/6层,2室1厅,上南九村,310万,1992年建,浦东世博
84545,110.0平,朝南,http://sh.lianjia.com/ershoufang/sh4567708.html,低区/32层,2室2厅,复兴苑,930万,1998年建,黄浦新天地
106805,113.29平,朝南北,http://sh.lianjia.com/ershoufang/sh4567603.html,高区/14层,3室2厅,大唐盛世花园,1210万,2004年建,浦东花木
59909,73.11平,朝南,http://sh.lianjia.com/ershoufang/sh4566467.html,中区/5层,2室1厅,品珍苑,438万,2000年建,浦东三林
89445,67.08平,朝南,http://sh.lianjia.com/ershoufang/sh4566410.html,中区/6层,2室1厅,金桂小区,600万,1993年建,浦东花木
78323,141.72平,朝南,http://sh.lianjia.com/ershoufang/sh4566276.html,中区/14层,3室2厅,南方城,1110万,2004年建,闵行古美
62980,62.4平,朝南,http://sh.lianjia.com/ershoufang/sh4566077.html,高区/6层,2室1厅,虹城公寓,393万,1990年建,长宁仙霞
56213,65.82平,朝南北,http://sh.lianjia.com/ershoufang/sh4565246.html,中区/6层,2室1厅,凌兆新村（上浦路69弄）,370万,1997年建,浦东三林
106761,33.72平,朝西南,http://sh.lianjia.com/ershoufang/sh4466490.html,高区/7层,1室1厅,光启路91号,360万,1992年建,黄浦豫园
86894,35.1平,朝西南,http://sh.lianjia.com/ershoufang/sh4409542.html,中区/25层,1室0厅,圣天地酒店式公寓,305万,2004年建,普陀长寿路
48622,86.38平,朝南北,http://sh.lianjia.com/ershoufang/sh4403514.html,中区/5层,3室2厅,葑润华庭,420万,2008年建,宝山上大
40346,68.16平,朝南,http://sh.lianjia.com/ershoufang/sh4401848.html,低区/6层,2室1厅,学前二村,275万,1990年建,浦东外高桥
96344,75.77平,朝南,http://sh.lianjia.com/ershoufang/sh4387693.html,低区/14层,2室1厅,天山星城,730万,2006年建,长宁天山
50692,40.44平,朝北,http://sh.lianjia.com/ershoufang/sh4374363.html,中区/7层,1室0厅,石泉一村,205万,1991年建,普陀光新
56914,136.17平,朝南北,http://sh.lianjia.com/ershoufang/sh4366738.html,高区/18层,3室2厅,锦南花苑,775万,1995年建,浦东塘桥
57404,137.62平,朝南北,http://sh.lianjia.com/ershoufang/sh4361717.html,高区/11层,3室2厅,永怡公寓,790万,2002年建,闵行龙柏
60929,78.78平,朝南,http://sh.lianjia.com/ershoufang/sh4356875.html,中区/6层,2室2厅,南杨花园,480万,1997年建,浦东北蔡
54869,58.32平,朝南,http://sh.lianjia.com/ershoufang/sh4339561.html,高区/6层,2室0厅,华理苑,320万,1996年建,徐汇华东理工
44814,78.1平,朝南北,http://sh.lianjia.com/ershoufang/sh4308801.html,低区/10层,2室1厅,采菊苑,350万,2008年建,宝山顾村
74298,84.12平,朝南,http://sh.lianjia.com/ershoufang/sh4236322.html,高区/6层,2室2厅,瞿四小区,625万,1989年建,黄浦世博滨江
55158,135.61平,朝南北,http://sh.lianjia.com/ershoufang/sh2170730.html,高区/6层,3室2厅,纯翠苑,748万,2001年建,浦东三林
72281,47.73平,朝南,http://sh.lianjia.com/ershoufang/sh4686781.html,高区/6层,1室1厅,长春小区,345万,1994年建,徐汇田林
71620,111.7平,朝南,http://sh.lianjia.com/ershoufang/sh4682416.html,高区/14层,2室2厅,绿水家园,800万,2005年建,闵行莘庄
52400,59.16平,朝南,http://sh.lianjia.com/ershoufang/sh4659898.html,中区/6层,2室1厅,呼玛三村,310万,1994年建,宝山张庙
83445,111.45平,朝南北,http://sh.lianjia.com/ershoufang/sh4388414.html,高区/34层,3室2厅,绿地世纪城（一期）,930万,2003年建,普陀武宁
52583,76.07平,朝南北,http://sh.lianjia.com/ershoufang/sh4327789.html,低区/11层,2室2厅,金鹤新城双佳翠庭,400万,2007年建,嘉定江桥
39471,62.07平,朝南,http://sh.lianjia.com/ershoufang/sh4573883.html,高区/6层,2室1厅,西湖苑,245万,1995年建,闵行莘庄
56772,104.98平,朝南北,http://sh.lianjia.com/ershoufang/sh4566072.html,中区/6层,3室2厅,广海花园,596万,1995年建,闵行七宝
42279,54.4平,朝南,http://sh.lianjia.com/ershoufang/sh4553829.html,中区/6层,2室1厅,潼港一村,230万,1990年建,浦东外高桥
65274,68.94平,朝南,http://sh.lianjia.com/ershoufang/sh4646454.html,高区/18层,2室1厅,建信大楼,450万,1992年建,杨浦鞍山
70689,116.0平,朝南,http://sh.lianjia.com/ershoufang/sh4643307.html,高区/20层,3室2厅,甜爱大楼,820万,1998年建,虹口鲁迅公园
78400,125.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4642705.html,中区/30层,3室2厅,嘉利明珠城,980万,2005年建,闸北闸北公园
50496,56.44平,朝南,http://sh.lianjia.com/ershoufang/sh4634256.html,高区/6层,2室1厅,虹桥机场新村,285万,1988年建,长宁西郊
50209,54.77平,朝南北,http://sh.lianjia.com/ershoufang/sh4634001.html,中区/6层,2室1厅,通河四村,275万,1992年建,宝山通河
78249,118.85平,朝南,http://sh.lianjia.com/ershoufang/sh4628866.html,中区/29层,2室2厅,新地苑,930万,1999年建,黄浦豫园
56741,89.0平,朝南,http://sh.lianjia.com/ershoufang/sh4628248.html,中区/4层,2室2厅,明日新苑,505万,2001年建,嘉定丰庄
63188,115.21平,朝南北,http://sh.lianjia.com/ershoufang/sh4624591.html,低区/6层,3室2厅,飞旺家园,728万,2004年建,浦东三林
69500,49.64平,朝东南,http://sh.lianjia.com/ershoufang/sh4618140.html,中区/6层,2室0厅,虹桥小区,345万,1981年建,长宁虹桥
108666,37.27平,朝南,http://sh.lianjia.com/ershoufang/sh4617801.html,中区/7层,1室1厅,胶州路11弄,405万,1995年建,静安静安寺
39891,70.19平,朝南,http://sh.lianjia.com/ershoufang/sh4615504.html,中区/6层,2室1厅,晨光公寓,280万,1997年建,浦东川沙
49038,42.62平,朝南,http://sh.lianjia.com/ershoufang/sh4613680.html,高区/6层,1室1厅,高境二村,209万,1995年建,宝山高境
68176,173.08平,朝南北,http://sh.lianjia.com/ershoufang/sh4611087.html,高区/8层,3室2厅,虹叶花苑,1180万,1997年建,虹口四川北路
48543,56.65平,朝南,http://sh.lianjia.com/ershoufang/sh4610487.html,中区/6层,2室1厅,银都新村（8至10区）,275万,1995年建,闵行颛桥
78152,57.58平,朝南,http://sh.lianjia.com/ershoufang/sh4610399.html,高区/34层,1室1厅,中兴财富国际公寓,450万,2005年建,闸北不夜城
51327,89.62平,朝东南,http://sh.lianjia.com/ershoufang/sh4604904.html,低区/24层,2室1厅,凌高小区,460万,1995年建,浦东洋泾
33364,107.9平,朝南北,http://sh.lianjia.com/ershoufang/sh4604435.html,高区/5层,3室2厅,城丰路15弄,360万,1996年建,浦东川沙
51756,42.12平,朝南,http://sh.lianjia.com/ershoufang/sh4602352.html,中区/6层,1室1厅,银都新村（1至7区）,218万,1995年建,闵行颛桥
68587,34.7平,朝南,http://sh.lianjia.com/ershoufang/sh4601181.html,低区/6层,1室0厅,东兰小区,238万,1989年建,闵行古美
58789,103.76平,朝南北,http://sh.lianjia.com/ershoufang/sh4642989.html,中区/17层,2室2厅,绿洲康城亲水湾（中央区）,610万,2007年建,浦东御桥
65912,112.27平,朝南,http://sh.lianjia.com/ershoufang/sh4641536.html,高区/11层,2室2厅,今达花园,740万,2001年建,浦东金桥
65541,66.37平,,http://sh.lianjia.com/ershoufang/sh4638853.html,高区/28层,2室1厅,武宁小城,435万,1997年建,普陀武宁
55555,108.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4632949.html,低区/9层,2室2厅,明丰世纪苑,600万,2003年建,普陀桃浦
69976,52.16平,朝南北,http://sh.lianjia.com/ershoufang/sh4632746.html,高区/6层,2室0厅,飞虹路723弄,365万,1981年建,杨浦周家嘴路
50493,85.16平,朝南北,http://sh.lianjia.com/ershoufang/sh4622078.html,高区/6层,2室2厅,罗阳七村,430万,1997年建,闵行梅陇
57861,39.75平,朝南,http://sh.lianjia.com/ershoufang/sh4597633.html,中区/6层,1室1厅,石泉路140弄,230万,1993年建,普陀光新
62831,35.81平,朝南,http://sh.lianjia.com/ershoufang/sh4596111.html,中区/6层,1室0厅,谈家桥路163弄,225万,1985年建,闸北大宁
35389,79.12平,朝北,http://sh.lianjia.com/ershoufang/sh4593113.html,中区/29层,1室1厅,中通大厦,280万,1997年建,杨浦周家嘴路
64656,59.7平,朝南,http://sh.lianjia.com/ershoufang/sh4590567.html,高区/6层,2室1厅,香山新村东北街坊,386万,1995年建,浦东金杨
69725,33.13平,朝南,http://sh.lianjia.com/ershoufang/sh4589412.html,高区/6层,1室0厅,瑞冬小区,231万,1994年建,长宁北新泾
68848,32.39平,朝南,http://sh.lianjia.com/ershoufang/sh4586315.html,中区/6层,1室0厅,佳木斯路185弄,223万,1985年建,杨浦黄兴公园
55835,89.19平,朝南,http://sh.lianjia.com/ershoufang/sh4516526.html,中区/15层,2室2厅,绿洲康城亲水湾（东区）,498万,2010年建,浦东御桥
56890,94.04平,朝南北,http://sh.lianjia.com/ershoufang/sh4471859.html,低区/6层,2室2厅,文华苑（宝山）,535万,1999年建,宝山大华
54536,63.81平,朝南,http://sh.lianjia.com/ershoufang/sh4374594.html,高区/6层,2室1厅,古美八村,348万,1994年建,闵行古美
89348,143.26平,朝南北,http://sh.lianjia.com/ershoufang/sh4277881.html,低区/19层,3室2厅,复地雅园,1280万,2006年建,黄浦豫园
42851,54.14平,朝南,http://sh.lianjia.com/ershoufang/sh4671138.html,高区/6层,2室1厅,桃浦七村雪松苑,232万,1995年建,普陀桃浦
97709,131.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4669308.html,低区/20层,3室2厅,菊园,1280万,2001年建,浦东陆家嘴
62136,37.82平,朝南,http://sh.lianjia.com/ershoufang/sh4666399.html,高区/5层,2室1厅,商业二村,235万,1958年建,虹口凉城
